molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3901329,COc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)OCO3)cc1,1.15
CHEMBL3978611,CCc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)OCO3)cc1,0.404
CHEMBL3949540,OC[C@@H]1O[C@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2OCCO3)[C@@H](O)[C@H](O)[C@H]1O,0.651
CHEMBL3703914,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCCO3)cc1,1.28
CHEMBL3703915,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCCO3)cc1,1.08
CHEMBL3703916,OC[C@H]1O[C@@H](c2cc(Cc3ccccc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,4.22
CHEMBL3703917,CC(=O)c1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,0.96
CHEMBL3703918,CC(O)c1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,2.12
CHEMBL3703919,CC(F)c1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,1.46
CHEMBL3985666,C=Cc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)OCC3)cc1,0.366
CHEMBL3703921,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,0.463
CHEMBL3703922,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3ccoc23)[C@H](O)[C@@H](O)[C@@H]1O,18.1
CHEMBL3703923,CCCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3occc3c2Cl)cc1,574.0
CHEMBL3703924,CC(C)(O)c1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,2.03
CHEMBL3703925,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C(F)F)cc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,1.14
CHEMBL3703926,CC(F)(F)c1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,0.91
CHEMBL3703927,Cc1c(Cc2ccc(C3CC3)cc2)cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c1OCC2,1.16
CHEMBL3703928,C#CC(C)(O)c1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,5.2
CHEMBL3703929,C=C(C)c1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,0.574
CHEMBL3703930,CC(C)c1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,0.794
CHEMBL3703931,C#Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,1.03
CHEMBL3703932,CNCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,122.0
CHEMBL3703933,CN(C)Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,162.0
CHEMBL3703934,OC[C@H]1O[C@@H](c2cc(Cc3ccc(CN4CC4)cc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,164.0
CHEMBL3703935,N#Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,6.06
CHEMBL3703936,CCCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,1.17
CHEMBL3654888,CN(C)c1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,1.11
CHEMBL3654889,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)OCCO4)c(Cl)c3c2OCC3)[C@H](O)[C@@H](O)[C@@H]1O,1.57
CHEMBL3654890,OC[C@H]1O[C@@H](c2cc(Cc3ccc(O)cc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,1.63
CHEMBL3654891,OCCCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,1.87
CHEMBL3654892,CCCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,1.22
CHEMBL3654893,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)C(=O)CO3)cc1,35.1
CHEMBL3654894,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)C(O)CO3)cc1,3.56
CHEMBL3654895,CN(C)c1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCO3)cc1,3.22
CHEMBL3654896,OC[C@H]1O[C@@H](c2cc(Cc3ccc(OCCOC4CC4)cc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,2.02
CHEMBL3654897,OC[C@H]1O[C@@H](c2cc(Cc3ccc(N4CCC4)cc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,3.49
CHEMBL3654898,OC[C@H]1O[C@@H](c2cc(Cc3ccc(OC(F)(F)F)cc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,1.08
CHEMBL3654899,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3oc(C)c(OC)c3c2Cl)cc1,49.4
CHEMBL3654900,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3occ(OC)c3c2Cl)cc1,42.3
CHEMBL3654901,N#CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,1.81
CHEMBL3654902,OC[C@H]1O[C@@H](c2cc(Cc3ccc(OC4COC4)cc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,5.05
CHEMBL3654903,CC(C)Oc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,1.96
CHEMBL3654904,OC[C@H]1O[C@@H](c2cc(Cc3ccc(SC4CC4)cc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,1.88
CHEMBL3654905,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)s1,3.75
CHEMBL3654906,CCN(CC)c1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,89.3
CHEMBL3654907,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(N4CCOCC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,9.08
CHEMBL3654908,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)NCCO3)cc1,2.42
CHEMBL3654909,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)N(C)CCO3)cc1,6.12
CHEMBL3654910,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)NCCO3)cc1,3.17
CHEMBL3654911,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)C(C)CO3)cc1,0.891
CHEMBL3654912,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)C(C)CO3)cc1,1.22
CHEMBL3654913,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)C(C)(C)CO3)cc1,1.76
CHEMBL3654914,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)C(C)(C)CO3)cc1,4.66
CHEMBL3654915,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CC(C)(C)O3)cc1,1.61
CHEMBL3654916,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CC(C)(C)O3)cc1,1.27
CHEMBL3654917,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(N4CCCC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,2.17
CHEMBL3966067,CCOc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)C(C)CO3)cc1,1.99
CHEMBL3654919,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)C(C)(C)CO3)cc1,4.16
CHEMBL3654920,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3C)cc1,0.867
CHEMBL3654921,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3(C)C)cc1,1.82
CHEMBL3654922,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3=O)cc1,10.5
CHEMBL3654923,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3OC)cc1,8.99
CHEMBL3654924,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C2CC2)OCC3)cc1,13.8
CHEMBL3654925,CCCc1c(Cc2ccc(OCC)cc2)cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c1OCC2,5.6
CHEMBL3654926,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)NCCC4)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,2.49
CHEMBL3654927,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)NCCO4)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,5.56
CHEMBL3654928,OC[C@H]1O[C@@H](c2cc(Cc3ccc(OC4CCCC4)cc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,1.6
CHEMBL3654929,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C4CCCC4)cc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,1.16
CHEMBL3654930,OC[C@H]1O[C@@H](c2cc(Cc3ccc(OC4CCC4)cc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,2.82
CHEMBL3898668,COc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2C(F)F)CCC3)cc1,0.734
CHEMBL3926703,CCc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)CCC3)cc1,0.627
CHEMBL3654933,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C(F)F)CCC3)cc1,0.718
CHEMBL3654934,OC[C@H]1O[C@@H](c2cc(Cc3ccc(N4CCC4)cc3)c(Cl)c3c2CCC3)[C@H](O)[C@@H](O)[C@@H]1O,1.75
CHEMBL3920190,COc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)SCC3)cc1,0.902
CHEMBL3947988,COc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)SCCC3)cc1,0.552
CHEMBL4108796,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(N)=O)cc2C)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,554.0
CHEMBL4115301,Cc1cc(/C=C/CCN2CCCC3(CCNCC3)C2)ccc1Cc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)n[nH]c1C(C)C,6100.0
CHEMBL4107584,OC[C@H]1OC(c2ccc(Cl)c(Cc3ccc(OC4CC5CC5C4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,3.63
CHEMBL4107297,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4C[C@@H]5C[C@@H]5C4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,2.5
CHEMBL4112259,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@@H]4C[C@@H]5C[C@@H]5C4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,7.83
CHEMBL4112382,OC[C@H]1O[C@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4C[C@@H]5C[C@@H]5C4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,1110.95
CHEMBL4113665,OC[C@H]1O[C@H](c2ccc(Cl)c(Cc3ccc(O[C@@H]4C[C@@H]5C[C@@H]5C4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,281.83
CHEMBL3703785,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Br)CCC3)cc1,0.44
CHEMBL3703787,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Br)CCC3)cc1,0.75
CHEMBL3703788,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Br)CCC3)cc1,0.61
CHEMBL3703789,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCC3)cc1,0.68
CHEMBL3703791,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)CCC3)cc1,0.79
CHEMBL3703792,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCC3)cc1,0.55
CHEMBL4106858,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)CCC3)cc1,1.2
CHEMBL3703793,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCO3)cc1,0.88
CHEMBL3703795,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCCO3)cc1,1.6
CHEMBL3703797,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCCO3)cc1,1.6
CHEMBL3703798,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCCO3)cc1,0.85
CHEMBL3703801,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCO3)cc1,1.7
CHEMBL3703802,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCO3)cc1,0.83
CHEMBL3703803,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCC3)cc1,0.75
CHEMBL3703859,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCO3)cc1,2.0
CHEMBL3703860,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCO3)cc1,0.92
CHEMBL3703874,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2OCC3)[C@H](O)[C@@H](O)[C@@H]1O,1.1
CHEMBL3703875,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2OCCC3)[C@H](O)[C@@H](O)[C@@H]1O,0.85
CHEMBL3703897,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CC(C)S3)cc1,0.98
CHEMBL3703898,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CC(C)O3)cc1,0.69
CHEMBL4112401,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCO3)cc1,0.71
CHEMBL3703905,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2CCCO3)[C@H](O)[C@@H](O)[C@@H]1O,0.88
CHEMBL3703906,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCC3)cc1,2.1
CHEMBL3703908,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2OCO3)[C@H](O)[C@@H](O)[C@@H]1O,0.37
CHEMBL3703911,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCO3)cc1,1.2
CHEMBL3703912,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCO3)cc1,0.4
CHEMBL3703913,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2OCCO3)[C@H](O)[C@@H](O)[C@@H]1O,0.65
CHEMBL3703920,C=Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1,0.37
CHEMBL4114400,COc1ccc(Cc2cc([C@@H]3O[C@H](SO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCCO3)cc1,0.47
CHEMBL4110474,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCS3)cc1,2.3
CHEMBL3654918,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)C(C)CO3)cc1,2.0
CHEMBL3654931,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C(F)F)CCC3)cc1,0.73
CHEMBL3654932,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCC3)cc1,0.63
CHEMBL3654935,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)SCC3)cc1,0.9
CHEMBL4111439,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)SCC3)cc1,0.87
CHEMBL3654936,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)SCCC3)cc1,0.55
CHEMBL4114016,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)CCCC3)cc1,0.86
CHEMBL4108764,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCCC3)cc1,0.6
CHEMBL4114842,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCCC3)cc1,0.62
CHEMBL4111036,Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCO3)cc1,1.0
CHEMBL4109996,Cc1ccc(Cc2cc3c(c([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c2)CCC3)cc1,8.0
CHEMBL4108220,Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCO3)cc1,1.0
CHEMBL4112174,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCCC3)cc1,0.49
CHEMBL4114272,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)CCCC3)cc1,0.59
CHEMBL4109112,Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCC3)cc1,1.9
CHEMBL4110861,Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCO3)cc1,1.4
CHEMBL4108267,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)CCCC3)cc1,1.3
CHEMBL4113334,COc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCC3)cc1,0.5
CHEMBL4107453,CSc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCO3)cc1,0.8
CHEMBL4110562,CSc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCCO3)cc1,0.85
CHEMBL4111780,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCO3)cc1,0.49
CHEMBL4111678,Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CCCO3)cc1,1.1
CHEMBL4109832,OC[C@H]1O[C@@H](c2cc(Cc3cc4ccccc4s3)c(Cl)c3c2OCO3)[C@H](O)[C@@H](O)[C@@H]1O,1.5
CHEMBL4115492,OC[C@H]1O[C@@H](c2cc(Cc3ccc(-c4ccc(F)cc4)s3)c(Cl)c3c2OCCO3)[C@H](O)[C@@H](O)[C@@H]1O,1.1
CHEMBL4112413,OC[C@H]1O[C@@H](c2cc(Cc3cc4ccccc4s3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O,1.4
CHEMBL4109638,OC[C@H]1O[C@@H](c2cc(Cc3cc4ccccc4s3)c(Cl)c3c2OCCO3)[C@H](O)[C@@H](O)[C@@H]1O,2.2
CHEMBL4114498,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Br)CCCC3)cc1,0.86
CHEMBL4113882,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Br)CCCC3)cc1,0.87
CHEMBL4108078,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)SCC3)cc1,1.1
CHEMBL4110395,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2CCS3)[C@H](O)[C@@H](O)[C@@H]1O,0.67
CHEMBL4114238,Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)OCO3)cc1,1.7
CHEMBL4107988,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C4CCC4)cc3)c(Cl)c3c2OCCC3)[C@H](O)[C@@H](O)[C@@H]1O,1.1
CHEMBL4111173,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)OCO3)cc1,1.6
CHEMBL4113914,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)OCO3)cc1,1.1
CHEMBL4115585,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2C)OCO3)cc1,1.6
CHEMBL3891805,CCOc1ccc(Cc2cc(C3OC(C)C(O)C(O)C3O)ccc2Cl)cc1,0.69
CHEMBL4061935,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(OCCCNC(C)(C)CO)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,2.5
CHEMBL4072070,CS[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCCC(=O)NC(C)(C)CO)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,0.9
CHEMBL4091304,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(OCC(O)CO)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,14.5
CHEMBL4063450,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(OCC(=O)NC(C)(C)C(N)=O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,5.2
CHEMBL3039507,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,1.8
CHEMBL4101512,CS[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCCC(=O)O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,4.3
CHEMBL4099154,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(OCCNC(=O)NC(C)(C)CO)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,3.7
CHEMBL4093607,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(OCCCNCC(C)(C)CN(C)C)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,1.6
